0.14 2e-05 0.600008
0.15 2e-05 0.591616
0.16 2e-05 0.583104
0.17 2e-05 0.574465
0.18 2e-05 0.565694
0.19 2e-05 0.556785
0.2 2e-05 0.547732
0.21 2e-05 0.538526
0.22 2e-05 0.52916
0.23 2e-05 0.519625
0.24 2e-05 0.509912
0.25 2e-05 0.50001
0.26 2e-05 0.489908
0.27 2e-05 0.479594
0.28 2e-05 0.469052
0.29 2e-05 0.458268
0.3 2e-05 0.447225
0.31 2e-05 0.435901
0.32 2e-05 0.424276
0.33 2e-05 0.412323
0.34 2e-05 0.400013
0.35 2e-05 0.387311
0.36 2e-05 0.374179
0.37 2e-05 0.360569
0.38 2e-05 0.346425
0.39 2e-05 0.331678
0.4 2e-05 0.316244
0.41 2e-05 0.300017
0.42 2e-05 0.28286
0.43 2e-05 0.264594
0.44 2e-05 0.244969
0.45 2e-05 0.223629
0.46 2e-05 0.200025
0.47 2e-05 0.173234
0.48 2e-05 0.141458
0.49 2e-05 0.100071
0.5 2e-05 5.0002e-05
0.51 2e-05 0
0.52 2e-05 0
0.53 2e-05 0
0.54 2e-05 0
0.55 2e-05 0
0.56 2e-05 0
0.57 2e-05 0
0.58 2e-05 0
0.59 2e-05 0
0.6 2e-05 0
0.61 2e-05 0
0.62 2e-05 0
0.63 2e-05 0
0.64 2e-05 0
0.65 2e-05 0
0.66 2e-05 0
0.67 2e-05 0
0.68 2e-05 0
0.69 2e-05 0
0.7 2e-05 0
0.71 2e-05 0
0.72 2e-05 0
0.73 2e-05 0
0.74 2e-05 0
0.75 2e-05 0
0.76 2e-05 0
0.77 2e-05 0
0.78 2e-05 0
0.79 2e-05 0
0.8 2e-05 0
0.81 2e-05 0
0.82 2e-05 0
0.83 2e-05 0
0.84 2e-05 0
0.85 2e-05 0
0.86 2e-05 0
0.87 2e-05 0
0.88 2e-05 0
0.89 2e-05 0
0.9 2e-05 0
0.91 2e-05 0
0.92 2e-05 0
0.93 2e-05 0
0.94 2e-05 0
0.95 2e-05 0
0.96 2e-05 0
0.97 2e-05 0
0.98 2e-05 0
0.99 2e-05 0
1 2e-05 0
0 0.10002 0.551255
0.01 0.10002 0.551255
0.02 0.10002 0.551047
0.03 0.10002 0.550631
0.04 0.10002 0.550006
0.05 0.10002 0.549172
0.06 0.10002 0.548129
0.07 0.10002 0.546875
0.08 0.10002 0.54541
0.09 0.10002 0.543732
0.1 0.10002 0.541841
0.11 0.10002 0.539735
0.12 0.10002 0.537412
0.13 0.10002 0.53487
0.14 0.10002 0.532107
0.15 0.10002 0.529121
0.16 0.10002 0.52591
0.17 0.10002 0.52247
0.18 0.10002 0.518799
0.19 0.10002 0.514894
0.2 0.10002 0.510749
0.21 0.10002 0.506363
0.22 0.10002 0.501729
0.23 0.10002 0.496843
0.24 0.10002 0.491701
0.25 0.10002 0.486295
0.26 0.10002 0.48062
0.27 0.10002 0.474668
0.28 0.10002 0.468433
0.29 0.10002 0.461904
0.3 0.10002 0.455074
0.31 0.10002 0.44793
0.32 0.10002 0.440462
0.33 0.10002 0.432655
0.34 0.10002 0.424497
0.35 0.10002 0.415969
0.36 0.10002 0.407052
0.37 0.10002 0.397726
0.38 0.10002 0.387965
0.39 0.10002 0.377742
0.4 0.10002 0.367021
0.41 0.10002 0.355765
0.42 0.10002 0.343927
0.43 0.10002 0.331452
0.44 0.10002 0.31827
0.45 0.10002 0.304298
0.46 0.10002 0.28943
0.47 0.10002 0.273527
0.48 0.10002 0.256405
0.49 0.10002 0.237807
0.5 0.10002 0.217353
0.51 0.10002 0.194443
0.52 0.10002 0.168014
0.53 0.10002 0.135891
0.54 0.10002 0.0922995
0.55 0.10002 0.0114761
0.56 0.10002 6.01041e-06
0.57 0.10002 6.36084e-16
0.58 0.10002 4.52931e-27
0.59 0.10002 3.55386e-38
0.6 0.10002 3.06732e-49
0.61 0.10002 2.8401e-60
0.62 0.10002 2.72796e-71
0.63 0.10002 2.64251e-82
0.64 0.10002 2.53413e-93
0.65 0.10002 2.38089e-104
0.66 0.10002 2.18013e-115
0.67 0.10002 1.94136e-126
0.68 0.10002 1.68025e-137
0.69 0.10002 1.41398e-148
0.7 0.10002 1.15791e-159
0.71 0.10002 9.23741e-171
0.72 0.10002 7.18845e-182
0.73 0.10002 5.46476e-193
0.74 0.10002 4.06534e-204
0.75 0.10002 2.96551e-215
0.76 0.10002 2.12656e-226
0.77 0.10002 1.50403e-237
0.78 0.10002 1.05365e-248
0.79 0.10002 7.35234e-260
0.8 0.10002 5.14625e-271
0.81 0.10002 3.6429e-282
0.82 0.10002 2.63e-293
0.83 0.10002 1.95012e-304
0.84 0.10002 1.49069e-315
0.85 0.10002 0
0.86 0.10002 0
0.87 0.10002 0
0.88 0.10002 0
0.89 0.10002 0
0.9 0.10002 0
0.91 0.10002 0
0.92 0.10002 0
0.93 0.10002 0
0.94 0.10002 0
0.95 0.10002 0
0.96 0.10002 0
0.97 0.10002 0
0.98 0.10002 0
0.99 0.10002 0
1 0.10002 0
0 0.20002 0.503038
0.01 0.20002 0.503038
0.02 0.20002 0.502889
0.03 0.20002 0.50259
0.04 0.20002 0.502143
0.05 0.20002 0.501545
